city,time,latitude,longitude,timezone,temperature_c,humidity_pct,feels_like_c,precip_probability_pct,precipitation_mm,rain,weather_code,cloud_cover,wind_speed_kmh,date,hour,day_of_week,is_raining,temperature_difference,is_hot,weather_description
Manila,2026-09-26 00:00:00,14.586995,121.002785,Asia/Manila,25.1,93,30.5,33,0.0,0.0,1,27,4.4,2026-09-26,0,Saturday,False,-5.399999999999999,False,Mainly clear
Manila,2026-09-26 01:00:00,14.586995,121.002785,Asia/Manila,24.8,94,30.2,21,0.0,0.0,1,30,4.0,2026-09-26,1,Saturday,False,-5.399999999999999,False,Mainly clear
Manila,2026-09-26 02:00:00,14.586995,121.002785,Asia/Manila,24.6,95,30.0,14,0.0,0.0,1,36,3.6,2026-09-26,2,Saturday,False,-5.399999999999999,False,Mainly clear
Manila,2026-09-26 03:00:00,14.586995,121.002785,Asia/Manila,24.4,95,29.6,18,0.0,0.0,1,49,4.0,2026-09-26,3,Saturday,False,-5.200000000000003,False,Mainly clear
Manila,2026-09-26 04:00:00,14.586995,121.002785,Asia/Manila,24.3,95,29.4,28,0.0,0.0,2,64,4.3,2026-09-26,4,Saturday,False,-5.099999999999998,False,Partly cloudy
Manila,2026-09-26 05:00:00,14.586995,121.002785,Asia/Manila,24.3,94,29.3,34,0.0,0.0,2,72,4.6,2026-09-26,5,Saturday,False,-5.0,False,Partly cloudy
Manila,2026-09-26 06:00:00,14.586995,121.002785,Asia/Manila,25.2,93,30.9,30,0.0,0.0,1,38,3.1,2026-09-26,6,Saturday,False,-5.699999999999999,False,Mainly clear
Manila,2026-09-26 07:00:00,14.586995,121.002785,Asia/Manila,25.6,91,31.2,22,0.0,0.0,1,38,3.1,2026-09-26,7,Saturday,False,-5.599999999999998,False,Mainly clear
Manila,2026-09-26 08:00:00,14.586995,121.002785,Asia/Manila,26.1,89,31.8,16,0.0,0.0,1,37,2.7,2026-09-26,8,Saturday,False,-5.699999999999999,False,Mainly clear
Manila,2026-09-26 09:00:00,14.586995,121.002785,Asia/Manila,26.8,85,33.0,16,0.0,0.0,1,34,1.9,2026-09-26,9,Saturday,False,-6.199999999999999,False,Mainly clear
Manila,2026-09-26 10:00:00,14.586995,121.002785,Asia/Manila,27.9,79,35.2,18,0.0,0.0,1,30,1.5,2026-09-26,10,Saturday,False,-7.300000000000004,False,Mainly clear
Manila,2026-09-26 11:00:00,14.586995,121.002785,Asia/Manila,29.0,74,36.8,21,0.0,0.0,1,26,3.3,2026-09-26,11,Saturday,False,-7.799999999999997,False,Mainly clear
Manila,2026-09-26 12:00:00,14.586995,121.002785,Asia/Manila,30.0,69,37.7,25,0.0,0.0,1,22,5.0,2026-09-26,12,Saturday,False,-7.700000000000003,False,Mainly clear
Manila,2026-09-26 13:00:00,14.586995,121.002785,Asia/Manila,30.8,65,38.0,31,0.0,0.0,0,19,6.5,2026-09-26,13,Saturday,False,-7.199999999999999,False,Clear sky
Manila,2026-09-26 14:00:00,14.586995,121.002785,Asia/Manila,31.1,64,37.5,37,0.0,0.0,0,19,7.0,2026-09-26,14,Saturday,False,-6.399999999999999,False,Clear sky
Manila,2026-09-26 15:00:00,14.586995,121.002785,Asia/Manila,30.8,65,36.0,45,0.3,0.1,51,23,6.3,2026-09-26,15,Saturday,True,-5.199999999999999,False,Light drizzle
Manila,2026-09-26 16:00:00,14.586995,121.002785,Asia/Manila,30.1,69,35.2,54,0.3,0.1,51,30,5.0,2026-09-26,16,Saturday,True,-5.100000000000001,False,Light drizzle
Manila,2026-09-26 17:00:00,14.586995,121.002785,Asia/Manila,29.1,73,34.5,62,0.3,0.1,51,39,3.6,2026-09-26,17,Saturday,True,-5.399999999999999,False,Light drizzle
Manila,2026-09-26 18:00:00,14.586995,121.002785,Asia/Manila,28.0,79,33.5,69,0.3,0.1,51,47,3.6,2026-09-26,18,Saturday,True,-5.5,False,Light drizzle
Manila,2026-09-26 19:00:00,14.586995,121.002785,Asia/Manila,27.0,85,32.5,76,0.3,0.1,51,54,4.7,2026-09-26,19,Saturday,True,-5.5,False,Light drizzle
Manila,2026-09-26 20:00:00,14.586995,121.002785,Asia/Manila,26.3,89,31.7,78,0.3,0.1,51,57,5.6,2026-09-26,20,Saturday,True,-5.399999999999999,False,Light drizzle
Manila,2026-09-26 21:00:00,14.586995,121.002785,Asia/Manila,26.0,91,31.4,74,0.0,0.0,2,55,6.0,2026-09-26,21,Saturday,False,-5.399999999999999,False,Partly cloudy
Manila,2026-09-26 22:00:00,14.586995,121.002785,Asia/Manila,25.7,93,31.2,67,0.0,0.0,2,51,5.6,2026-09-26,22,Saturday,False,-5.5,False,Partly cloudy
Manila,2026-09-26 23:00:00,14.586995,121.002785,Asia/Manila,25.6,93,31.2,58,0.0,0.0,1,44,5.2,2026-09-26,23,Saturday,False,-5.599999999999998,False,Mainly clear
Cebu City,2026-09-20 00:00:00,10.29877,123.84886,Asia/Manila,26.5,95,33.1,25,0.0,0.0,1,47,3.0,2026-09-20,0,Sunday,False,-6.600000000000001,False,Mainly clear
Cebu City,2026-09-20 01:00:00,10.29877,123.84886,Asia/Manila,26.3,94,32.9,13,0.0,0.0,1,43,1.9,2026-09-20,1,Sunday,False,-6.599999999999998,False,Mainly clear
Cebu City,2026-09-20 02:00:00,10.29877,123.84886,Asia/Manila,26.2,93,32.6,4,0.0,0.0,1,23,2.3,2026-09-20,2,Sunday,False,-6.400000000000002,False,Mainly clear
Cebu City,2026-09-20 03:00:00,10.29877,123.84886,Asia/Manila,25.8,94,31.9,1,0.0,0.0,2,75,3.2,2026-09-20,3,Sunday,False,-6.099999999999998,False,Partly cloudy
Cebu City,2026-09-20 04:00:00,10.29877,123.84886,Asia/Manila,25.4,95,31.2,2,0.0,0.0,3,95,4.0,2026-09-20,4,Sunday,False,-5.800000000000001,False,Overcast
Cebu City,2026-09-20 05:00:00,10.29877,123.84886,Asia/Manila,25.1,95,31.0,2,0.0,0.0,3,91,3.0,2026-09-20,5,Sunday,False,-5.899999999999999,False,Overcast
Cebu City,2026-09-20 06:00:00,10.29877,123.84886,Asia/Manila,25.2,95,31.1,0,0.0,0.0,3,98,2.9,2026-09-20,6,Sunday,False,-5.900000000000002,False,Overcast
Cebu City,2026-09-20 07:00:00,10.29877,123.84886,Asia/Manila,27.0,92,33.6,0,0.0,0.0,3,97,3.5,2026-09-20,7,Sunday,False,-6.600000000000001,False,Overcast
Cebu City,2026-09-20 08:00:00,10.29877,123.84886,Asia/Manila,29.6,75,35.3,2,0.0,0.0,3,99,5.7,2026-09-20,8,Sunday,False,-5.699999999999996,False,Overcast
Cebu City,2026-09-20 09:00:00,10.29877,123.84886,Asia/Manila,30.1,72,35.1,23,0.2,0.1,51,99,9.3,2026-09-20,9,Sunday,True,-5.0,False,Light drizzle
Cebu City,2026-09-20 10:00:00,10.29877,123.84886,Asia/Manila,30.5,71,36.4,51,0.3,0.1,51,98,10.0,2026-09-20,10,Sunday,True,-5.899999999999999,False,Light drizzle
Cebu City,2026-09-20 11:00:00,10.29877,123.84886,Asia/Manila,31.0,70,37.9,73,0.3,0.2,51,99,9.1,2026-09-20,11,Sunday,True,-6.899999999999999,False,Light drizzle
Cebu City,2026-09-20 12:00:00,10.29877,123.84886,Asia/Manila,31.3,70,38.5,82,0.3,0.2,51,98,8.0,2026-09-20,12,Sunday,True,-7.199999999999999,False,Light drizzle
Cebu City,2026-09-20 13:00:00,10.29877,123.84886,Asia/Manila,31.9,66,39.2,84,0.1,0.0,51,96,8.9,2026-09-20,13,Sunday,True,-7.300000000000004,False,Light drizzle
Cebu City,2026-09-20 14:00:00,10.29877,123.84886,Asia/Manila,31.7,66,38.3,86,0.2,0.1,51,95,8.7,2026-09-20,14,Sunday,True,-6.599999999999998,False,Light drizzle
Cebu City,2026-09-20 15:00:00,10.29877,123.84886,Asia/Manila,30.8,68,36.7,92,0.4,0.2,51,73,4.4,2026-09-20,15,Sunday,True,-5.900000000000002,False,Light drizzle
Cebu City,2026-09-20 16:00:00,10.29877,123.84886,Asia/Manila,30.6,68,36.0,98,0.3,0.3,51,55,4.1,2026-09-20,16,Sunday,True,-5.399999999999999,False,Light drizzle
Cebu City,2026-09-20 17:00:00,10.29877,123.84886,Asia/Manila,29.4,73,35.4,94,0.1,0.1,51,62,0.7,2026-09-20,17,Sunday,True,-6.0,False,Light drizzle
Cebu City,2026-09-20 18:00:00,10.29877,123.84886,Asia/Manila,28.2,84,34.6,72,0.1,0.1,51,51,3.1,2026-09-20,18,Sunday,True,-6.400000000000002,False,Light drizzle
Cebu City,2026-09-20 19:00:00,10.29877,123.84886,Asia/Manila,27.6,92,34.7,40,0.0,0.0,1,45,2.3,2026-09-20,19,Sunday,False,-7.100000000000001,False,Mainly clear
Cebu City,2026-09-20 20:00:00,10.29877,123.84886,Asia/Manila,27.2,97,34.9,16,0.0,0.0,2,57,0.9,2026-09-20,20,Sunday,False,-7.699999999999999,False,Partly cloudy
Cebu City,2026-09-20 21:00:00,10.29877,123.84886,Asia/Manila,26.9,94,33.8,7,0.4,0.0,51,74,2.3,2026-09-20,21,Sunday,True,-6.899999999999999,False,Light drizzle
Cebu City,2026-09-20 22:00:00,10.29877,123.84886,Asia/Manila,26.8,96,34.2,5,0.0,0.0,2,74,0.4,2026-09-20,22,Sunday,False,-7.400000000000002,False,Partly cloudy
Cebu City,2026-09-20 23:00:00,10.29877,123.84886,Asia/Manila,26.3,99,33.4,6,0.0,0.0,2,77,2.4,2026-09-20,23,Sunday,False,-7.099999999999998,False,Partly cloudy
Cebu City,2026-09-21 00:00:00,10.29877,123.84886,Asia/Manila,25.7,98,31.7,10,0.0,0.0,3,89,5.9,2026-09-21,0,Monday,False,-6.0,False,Overcast
Cebu City,2026-09-21 01:00:00,10.29877,123.84886,Asia/Manila,25.7,97,32.4,16,0.1,0.1,51,80,1.0,2026-09-21,1,Monday,True,-6.699999999999999,False,Light drizzle
Cebu City,2026-09-21 02:00:00,10.29877,123.84886,Asia/Manila,25.7,97,32.4,22,0.1,0.1,51,92,0.4,2026-09-21,2,Monday,True,-6.699999999999999,False,Light drizzle
Cebu City,2026-09-21 03:00:00,10.29877,123.84886,Asia/Manila,25.6,98,32.5,27,0.1,0.1,51,90,0.4,2026-09-21,3,Monday,True,-6.899999999999999,False,Light drizzle
Cebu City,2026-09-21 04:00:00,10.29877,123.84886,Asia/Manila,25.7,98,32.6,31,0.0,0.0,3,91,0.6,2026-09-21,4,Monday,False,-6.900000000000002,False,Overcast
Cebu City,2026-09-21 05:00:00,10.29877,123.84886,Asia/Manila,25.4,99,32.2,35,0.0,0.0,3,100,0.4,2026-09-21,5,Monday,False,-6.800000000000004,False,Overcast
Cebu City,2026-09-21 06:00:00,10.29877,123.84886,Asia/Manila,25.7,99,32.3,36,0.0,0.0,3,100,3.3,2026-09-21,6,Monday,False,-6.599999999999998,False,Overcast
Cebu City,2026-09-21 07:00:00,10.29877,123.84886,Asia/Manila,26.7,91,32.8,37,0.0,0.0,2,70,5.0,2026-09-21,7,Monday,False,-6.099999999999998,False,Partly cloudy
Cebu City,2026-09-21 08:00:00,10.29877,123.84886,Asia/Manila,27.5,88,33.5,41,0.1,0.0,51,48,6.9,2026-09-21,8,Monday,True,-6.0,False,Light drizzle
Cebu City,2026-09-21 09:00:00,10.29877,123.84886,Asia/Manila,29.0,81,35.3,52,0.1,0.0,51,64,6.6,2026-09-21,9,Monday,True,-6.299999999999997,False,Light drizzle
Cebu City,2026-09-21 10:00:00,10.29877,123.84886,Asia/Manila,30.2,75,37.3,66,0.1,0.0,51,94,7.7,2026-09-21,10,Monday,True,-7.099999999999998,False,Light drizzle
Cebu City,2026-09-21 11:00:00,10.29877,123.84886,Asia/Manila,30.6,72,37.2,78,0.1,0.0,51,94,8.4,2026-09-21,11,Monday,True,-6.600000000000001,False,Light drizzle
Cebu City,2026-09-21 12:00:00,10.29877,123.84886,Asia/Manila,30.4,75,37.1,87,0.1,0.0,51,100,9.5,2026-09-21,12,Monday,True,-6.700000000000003,False,Light drizzle
Cebu City,2026-09-21 13:00:00,10.29877,123.84886,Asia/Manila,29.4,79,35.6,95,0.4,0.0,51,100,7.3,2026-09-21,13,Monday,True,-6.200000000000003,False,Light drizzle
Cebu City,2026-09-21 14:00:00,10.29877,123.84886,Asia/Manila,29.5,78,36.0,100,0.4,0.1,51,96,4.6,2026-09-21,14,Monday,True,-6.5,False,Light drizzle
Cebu City,2026-09-21 15:00:00,10.29877,123.84886,Asia/Manila,28.7,81,34.3,100,0.6,0.4,53,99,7.6,2026-09-21,15,Monday,True,-5.599999999999998,False,Moderate drizzle
Cebu City,2026-09-21 16:00:00,10.29877,123.84886,Asia/Manila,28.6,80,34.4,100,0.3,0.3,51,98,5.4,2026-09-21,16,Monday,True,-5.799999999999997,False,Light drizzle
Cebu City,2026-09-21 17:00:00,10.29877,123.84886,Asia/Manila,28.1,81,33.9,96,0.1,0.1,51,99,3.5,2026-09-21,17,Monday,True,-5.799999999999997,False,Light drizzle
Cebu City,2026-09-21 18:00:00,10.29877,123.84886,Asia/Manila,27.0,88,33.4,82,0.0,0.0,3,98,1.7,2026-09-21,18,Monday,False,-6.399999999999999,False,Overcast
Cebu City,2026-09-21 19:00:00,10.29877,123.84886,Asia/Manila,26.7,92,33.3,64,0.0,0.0,3,98,2.7,2026-09-21,19,Monday,False,-6.599999999999998,False,Overcast
Cebu City,2026-09-21 20:00:00,10.29877,123.84886,Asia/Manila,26.4,96,33.3,49,0.0,0.0,3,98,2.2,2026-09-21,20,Monday,False,-6.899999999999999,False,Overcast
Cebu City,2026-09-21 21:00:00,10.29877,123.84886,Asia/Manila,25.8,98,32.4,41,0.7,0.0,53,95,2.3,2026-09-21,21,Monday,True,-6.599999999999998,False,Moderate drizzle
Cebu City,2026-09-21 22:00:00,10.29877,123.84886,Asia/Manila,25.5,99,31.7,37,0.2,0.2,51,76,4.8,2026-09-21,22,Monday,True,-6.199999999999999,False,Light drizzle
Cebu City,2026-09-21 23:00:00,10.29877,123.84886,Asia/Manila,25.0,99,31.4,35,0.5,0.2,53,100,1.9,2026-09-21,23,Monday,True,-6.399999999999999,False,Moderate drizzle
Cebu City,2026-09-22 00:00:00,10.29877,123.84886,Asia/Manila,25.1,99,30.9,38,0.3,0.3,51,89,5.4,2026-09-22,0,Tuesday,True,-5.799999999999997,False,Light drizzle
Cebu City,2026-09-22 01:00:00,10.29877,123.84886,Asia/Manila,24.9,99,30.4,43,0.1,0.1,51,98,7.1,2026-09-22,1,Tuesday,True,-5.5,False,Light drizzle
Cebu City,2026-09-22 02:00:00,10.29877,123.84886,Asia/Manila,24.7,98,30.2,45,0.0,0.0,3,100,5.5,2026-09-22,2,Tuesday,False,-5.5,False,Overcast
Cebu City,2026-09-22 03:00:00,10.29877,123.84886,Asia/Manila,24.6,97,29.7,39,0.0,0.0,3,98,6.5,2026-09-22,3,Tuesday,False,-5.099999999999998,False,Overcast
Cebu City,2026-09-22 04:00:00,10.29877,123.84886,Asia/Manila,24.5,97,29.7,28,0.0,0.0,3,84,5.4,2026-09-22,4,Tuesday,False,-5.199999999999999,False,Overcast
Cebu City,2026-09-22 05:00:00,10.29877,123.84886,Asia/Manila,24.5,97,29.8,20,0.0,0.0,2,54,4.7,2026-09-22,5,Tuesday,False,-5.300000000000001,False,Partly cloudy
Cebu City,2026-09-22 06:00:00,10.29877,123.84886,Asia/Manila,24.7,97,30.1,14,0.0,0.0,2,54,5.7,2026-09-22,6,Tuesday,False,-5.400000000000002,False,Partly cloudy
Cebu City,2026-09-22 07:00:00,10.29877,123.84886,Asia/Manila,26.4,92,32.3,11,0.0,0.0,1,25,6.0,2026-09-22,7,Tuesday,False,-5.899999999999999,False,Mainly clear
Cebu City,2026-09-22 08:00:00,10.29877,123.84886,Asia/Manila,27.7,85,33.4,14,0.0,0.0,1,32,7.3,2026-09-22,8,Tuesday,False,-5.699999999999999,False,Mainly clear
Cebu City,2026-09-22 09:00:00,10.29877,123.84886,Asia/Manila,29.0,78,34.6,28,0.1,0.0,51,29,7.4,2026-09-22,9,Tuesday,True,-5.600000000000001,False,Light drizzle
Cebu City,2026-09-22 10:00:00,10.29877,123.84886,Asia/Manila,29.7,73,35.6,49,0.1,0.0,51,100,8.2,2026-09-22,10,Tuesday,True,-5.900000000000002,False,Light drizzle
Cebu City,2026-09-22 11:00:00,10.29877,123.84886,Asia/Manila,29.3,77,34.8,67,0.2,0.1,51,95,8.5,2026-09-22,11,Tuesday,True,-5.4999999999999964,False,Light drizzle
Cebu City,2026-09-22 12:00:00,10.29877,123.84886,Asia/Manila,28.9,82,35.8,80,0.3,0.0,51,100,5.9,2026-09-22,12,Tuesday,True,-6.899999999999999,False,Light drizzle
Cebu City,2026-09-22 13:00:00,10.29877,123.84886,Asia/Manila,28.5,83,34.8,91,0.6,0.1,53,100,4.0,2026-09-22,13,Tuesday,True,-6.299999999999997,False,Moderate drizzle
Cebu City,2026-09-22 14:00:00,10.29877,123.84886,Asia/Manila,27.4,90,33.3,98,4.2,0.0,96,96,8.1,2026-09-22,14,Tuesday,True,-5.899999999999999,False,Thunderstorm with hail
Cebu City,2026-09-22 15:00:00,10.29877,123.84886,Asia/Manila,27.9,90,34.2,100,1.3,0.3,95,81,7.1,2026-09-22,15,Tuesday,True,-6.300000000000004,False,Thunderstorm
Cebu City,2026-09-22 16:00:00,10.29877,123.84886,Asia/Manila,28.6,85,34.8,100,0.2,0.0,95,91,7.0,2026-09-22,16,Tuesday,True,-6.199999999999996,False,Thunderstorm
Cebu City,2026-09-22 17:00:00,10.29877,123.84886,Asia/Manila,27.1,93,33.3,98,2.5,0.2,95,95,6.6,2026-09-22,17,Tuesday,True,-6.199999999999996,False,Thunderstorm
Cebu City,2026-09-22 18:00:00,10.29877,123.84886,Asia/Manila,26.3,98,32.4,93,0.3,0.3,51,91,8.4,2026-09-22,18,Tuesday,True,-6.099999999999998,False,Light drizzle
Cebu City,2026-09-22 19:00:00,10.29877,123.84886,Asia/Manila,25.4,99,31.3,87,0.0,0.0,3,94,7.3,2026-09-22,19,Tuesday,False,-5.900000000000002,False,Overcast
Cebu City,2026-09-22 20:00:00,10.29877,123.84886,Asia/Manila,25.2,99,31.3,76,0.0,0.0,3,98,5.2,2026-09-22,20,Tuesday,False,-6.100000000000001,False,Overcast
Cebu City,2026-09-22 21:00:00,10.29877,123.84886,Asia/Manila,25.3,100,31.8,59,0.0,0.0,3,100,3.1,2026-09-22,21,Tuesday,False,-6.5,False,Overcast
Cebu City,2026-09-22 22:00:00,10.29877,123.84886,Asia/Manila,25.3,99,31.8,37,0.0,0.0,3,98,2.5,2026-09-22,22,Tuesday,False,-6.5,False,Overcast
Cebu City,2026-09-22 23:00:00,10.29877,123.84886,Asia/Manila,25.3,98,31.7,22,0.0,0.0,3,100,2.1,2026-09-22,23,Tuesday,False,-6.399999999999999,False,Overcast
Cebu City,2026-09-23 00:00:00,10.29877,123.84886,Asia/Manila,25.4,97,31.7,17,0.0,0.0,3,100,1.7,2026-09-23,0,Wednesday,False,-6.300000000000001,False,Overcast
Cebu City,2026-09-23 01:00:00,10.29877,123.84886,Asia/Manila,25.3,97,31.6,18,0.0,0.0,3,95,1.8,2026-09-23,1,Wednesday,False,-6.300000000000001,False,Overcast
Cebu City,2026-09-23 02:00:00,10.29877,123.84886,Asia/Manila,25.1,96,31.1,18,0.0,0.0,3,88,2.7,2026-09-23,2,Wednesday,False,-6.0,False,Overcast
Cebu City,2026-09-23 03:00:00,10.29877,123.84886,Asia/Manila,25.0,97,30.9,16,0.0,0.0,3,91,3.6,2026-09-23,3,Wednesday,False,-5.899999999999999,False,Overcast
Cebu City,2026-09-23 04:00:00,10.29877,123.84886,Asia/Manila,24.9,97,30.9,14,0.0,0.0,3,94,2.9,2026-09-23,4,Wednesday,False,-6.0,False,Overcast
Cebu City,2026-09-23 05:00:00,10.29877,123.84886,Asia/Manila,24.8,98,30.9,12,0.0,0.0,3,88,2.3,2026-09-23,5,Wednesday,False,-6.099999999999998,False,Overcast
Cebu City,2026-09-23 06:00:00,10.29877,123.84886,Asia/Manila,24.9,97,30.8,9,0.0,0.0,3,88,3.2,2026-09-23,6,Wednesday,False,-5.900000000000002,False,Overcast
Cebu City,2026-09-23 07:00:00,10.29877,123.84886,Asia/Manila,26.4,91,32.6,7,0.0,0.0,2,79,2.5,2026-09-23,7,Wednesday,False,-6.200000000000003,False,Partly cloudy
Cebu City,2026-09-23 08:00:00,10.29877,123.84886,Asia/Manila,27.8,85,34.0,12,0.0,0.0,3,91,3.5,2026-09-23,8,Wednesday,False,-6.199999999999999,False,Overcast
Cebu City,2026-09-23 09:00:00,10.29877,123.84886,Asia/Manila,28.7,80,34.6,31,0.0,0.0,3,100,5.0,2026-09-23,9,Wednesday,False,-5.900000000000002,False,Overcast
Cebu City,2026-09-23 10:00:00,10.29877,123.84886,Asia/Manila,28.9,80,35.6,57,0.1,0.0,51,100,8.3,2026-09-23,10,Wednesday,True,-6.700000000000003,False,Light drizzle
Cebu City,2026-09-23 11:00:00,10.29877,123.84886,Asia/Manila,27.3,91,34.9,78,5.0,0.0,95,96,7.0,2026-09-23,11,Wednesday,True,-7.599999999999998,False,Thunderstorm
Cebu City,2026-09-23 12:00:00,10.29877,123.84886,Asia/Manila,27.1,100,35.2,89,2.7,0.7,95,92,1.5,2026-09-23,12,Wednesday,True,-8.100000000000001,False,Thunderstorm
Cebu City,2026-09-23 13:00:00,10.29877,123.84886,Asia/Manila,28.4,89,36.5,96,1.2,0.3,95,94,3.5,2026-09-23,13,Wednesday,True,-8.100000000000001,False,Thunderstorm
Cebu City,2026-09-23 14:00:00,10.29877,123.84886,Asia/Manila,28.6,86,35.3,100,0.4,0.0,95,97,4.7,2026-09-23,14,Wednesday,True,-6.699999999999996,False,Thunderstorm
Cebu City,2026-09-23 15:00:00,10.29877,123.84886,Asia/Manila,27.7,89,34.6,100,1.0,0.2,55,100,1.7,2026-09-23,15,Wednesday,True,-6.900000000000002,False,Dense drizzle
Cebu City,2026-09-23 16:00:00,10.29877,123.84886,Asia/Manila,26.6,91,32.9,100,5.0,0.3,95,100,2.4,2026-09-23,16,Wednesday,True,-6.299999999999997,False,Thunderstorm
Cebu City,2026-09-23 17:00:00,10.29877,123.84886,Asia/Manila,25.9,94,31.9,98,1.9,0.5,80,100,3.5,2026-09-23,17,Wednesday,True,-6.0,False,Slight rain showers
Cebu City,2026-09-23 18:00:00,10.29877,123.84886,Asia/Manila,25.1,97,31.2,89,4.4,0.7,95,99,2.2,2026-09-23,18,Wednesday,True,-6.099999999999998,False,Thunderstorm
Cebu City,2026-09-23 19:00:00,10.29877,123.84886,Asia/Manila,25.3,99,31.8,76,0.4,0.4,51,94,2.1,2026-09-23,19,Wednesday,True,-6.5,False,Light drizzle
Cebu City,2026-09-23 20:00:00,10.29877,123.84886,Asia/Manila,25.4,99,32.0,63,0.0,0.0,3,99,2.0,2026-09-23,20,Wednesday,False,-6.600000000000001,False,Overcast
Cebu City,2026-09-23 21:00:00,10.29877,123.84886,Asia/Manila,25.5,98,31.9,48,0.0,0.0,3,97,2.6,2026-09-23,21,Wednesday,False,-6.399999999999999,False,Overcast
Cebu City,2026-09-23 22:00:00,10.29877,123.84886,Asia/Manila,25.4,98,31.9,32,0.0,0.0,3,95,1.5,2026-09-23,22,Wednesday,False,-6.5,False,Overcast
Cebu City,2026-09-23 23:00:00,10.29877,123.84886,Asia/Manila,25.2,99,31.6,20,0.0,0.0,2,73,1.7,2026-09-23,23,Wednesday,False,-6.400000000000002,False,Partly cloudy
Cebu City,2026-09-24 00:00:00,10.29877,123.84886,Asia/Manila,25.1,98,31.4,14,0.0,0.0,3,86,2.1,2026-09-24,0,Thursday,False,-6.299999999999997,False,Overcast
Cebu City,2026-09-24 01:00:00,10.29877,123.84886,Asia/Manila,25.0,98,31.2,11,0.0,0.0,3,96,2.2,2026-09-24,1,Thursday,False,-6.199999999999999,False,Overcast
Cebu City,2026-09-24 02:00:00,10.29877,123.84886,Asia/Manila,25.1,97,31.3,10,0.0,0.0,3,95,2.0,2026-09-24,2,Thursday,False,-6.199999999999999,False,Overcast
Cebu City,2026-09-24 03:00:00,10.29877,123.84886,Asia/Manila,24.9,98,30.9,11,0.0,0.0,3,97,2.3,2026-09-24,3,Thursday,False,-6.0,False,Overcast
Cebu City,2026-09-24 04:00:00,10.29877,123.84886,Asia/Manila,24.7,98,30.6,13,0.0,0.0,3,98,2.5,2026-09-24,4,Thursday,False,-5.900000000000002,False,Overcast
Cebu City,2026-09-24 05:00:00,10.29877,123.84886,Asia/Manila,24.8,97,30.7,14,0.0,0.0,3,98,2.5,2026-09-24,5,Thursday,False,-5.899999999999999,False,Overcast
Cebu City,2026-09-24 06:00:00,10.29877,123.84886,Asia/Manila,25.4,94,31.4,9,0.0,0.0,3,99,2.2,2026-09-24,6,Thursday,False,-6.0,False,Overcast
Cebu City,2026-09-24 07:00:00,10.29877,123.84886,Asia/Manila,26.4,90,32.6,4,0.0,0.0,3,100,1.5,2026-09-24,7,Thursday,False,-6.200000000000003,False,Overcast
Cebu City,2026-09-24 08:00:00,10.29877,123.84886,Asia/Manila,27.3,86,33.7,8,0.0,0.0,3,100,0.4,2026-09-24,8,Thursday,False,-6.400000000000002,False,Overcast
Cebu City,2026-09-24 09:00:00,10.29877,123.84886,Asia/Manila,28.1,82,34.4,32,0.2,0.0,51,100,1.7,2026-09-24,9,Thursday,True,-6.299999999999997,False,Light drizzle
Cebu City,2026-09-24 10:00:00,10.29877,123.84886,Asia/Manila,29.0,79,35.5,65,0.2,0.0,51,100,3.8,2026-09-24,10,Thursday,True,-6.5,False,Light drizzle
Cebu City,2026-09-24 11:00:00,10.29877,123.84886,Asia/Manila,29.4,78,36.0,90,0.2,0.0,51,100,5.2,2026-09-24,11,Thursday,True,-6.600000000000001,False,Light drizzle
Cebu City,2026-09-24 12:00:00,10.29877,123.84886,Asia/Manila,29.1,81,35.6,98,3.8,0.4,96,95,4.6,2026-09-24,12,Thursday,True,-6.5,False,Thunderstorm with hail
Cebu City,2026-09-24 13:00:00,10.29877,123.84886,Asia/Manila,28.5,88,35.4,99,3.8,0.4,96,88,3.9,2026-09-24,13,Thursday,True,-6.899999999999999,False,Thunderstorm with hail
Cebu City,2026-09-24 14:00:00,10.29877,123.84886,Asia/Manila,27.8,93,35.0,98,3.8,0.4,96,84,3.6,2026-09-24,14,Thursday,True,-7.199999999999999,False,Thunderstorm with hail
Cebu City,2026-09-24 15:00:00,10.29877,123.84886,Asia/Manila,27.3,94,34.5,100,1.8,0.3,95,87,2.4,2026-09-24,15,Thursday,True,-7.199999999999999,False,Thunderstorm
Cebu City,2026-09-24 16:00:00,10.29877,123.84886,Asia/Manila,26.9,93,33.6,100,1.8,0.3,80,94,3.4,2026-09-24,16,Thursday,True,-6.700000000000003,False,Slight rain showers
Cebu City,2026-09-24 17:00:00,10.29877,123.84886,Asia/Manila,26.4,94,32.6,98,1.8,0.3,80,99,4.9,2026-09-24,17,Thursday,True,-6.200000000000003,False,Slight rain showers
Cebu City,2026-09-24 18:00:00,10.29877,123.84886,Asia/Manila,26.0,95,32.2,92,0.8,0.3,53,100,4.5,2026-09-24,18,Thursday,True,-6.200000000000003,False,Moderate drizzle
Cebu City,2026-09-24 19:00:00,10.29877,123.84886,Asia/Manila,25.6,97,32.0,83,0.8,0.3,53,100,3.1,2026-09-24,19,Thursday,True,-6.399999999999999,False,Moderate drizzle
Cebu City,2026-09-24 20:00:00,10.29877,123.84886,Asia/Manila,25.3,99,31.8,73,0.8,0.3,53,99,1.6,2026-09-24,20,Thursday,True,-6.5,False,Moderate drizzle
